user_name,user_statuses_count,user_followers_count,user_friends_count,user_verified,user_utc_offset,user_location,user_lang,user_time_zone,user_created_at_timestamp,user_protected,user_description,user_gender,user_country,user_state,user_city
670,1222,23,102,False,,"Gainesville FL, USA",en,,1240265426.0,False,,M,United States of America,Florida,Gainesville
672,11048,427,228,False,,"Paris, France",en,,1483478612.0,False,La Liberté guidant le peuple-自由引导人民🇫🇷,,France,Île-de-France,Paris
673,6177,67,260,False,,鹅掌坦,en,,1250906810.0,True,Beauty in the banal,,,,
674,441,73,823,False,,,zh-cn,,1316977026.0,False,,M,,,
675,54642,998,1274,False,,Hong Kong,en,,1491183465.0,False,Life is the flower for which love is the honey. 一顆心，寬容而寧靜；一份緣，珍惜而包容。活著，做不到盡善盡美，就做個真我，無法面面俱到，就隨遇而安,F,Hong Kong S.A.R.,Kowloon City,Hong Kong
676,4721,101,249,False,,,zh-TW,,1460170366.0,False,,,,,
312,26367,6470,54,False,,Lao People's Democratic Republ,zh-CN,,1453236166.0,False,我信口胡说惯了，好在很小众。为了避免给内地观众惹麻烦，本推不接受支付宝、微信、银联等方式打赏，谢谢观赏！看了我的视频，觉得还过得去的，可以点击：支付链接：https://t.co/XVINZYojdx  ，没错，就是打赏！ 其实我不仅有支付宝和微信，甚至还有zelle，俺就是不说，急死丫的！,,,,
677,753,115,1340,False,,上海,zh-cn,,1386352833.0,False,,,China,Shanghai,Shanghai
678,9238,216,291,False,,,zh-cn,,1363503254.0,False,,M,,,
679,27900,914,982,False,,"Nevada, USA",zh-CN,,1245654604.0,False,伪摄影师；伪程序员；食客；AB团员；右派；摇滚听众；黑莓中毒重症患者；反共产主义偏执狂；fuck GFW,,,,
681,15227,1167,169,False,,,en,,1262044070.0,False,,,,,
682,18047,19088,9103,False,,广州,zh-cn,,1268455961.0,False,赖永献 广州 曾用网名：奋起，大势所趋 网络政治论坛时代第一批 电话：13660187255,,China,Guangdong,Guangzhou
683,223,192,557,False,,,en,,1302562743.0,False,,,,,
684,21216,2697,3955,False,,"Beijing, China",en,,1493374995.0,False,大海航行靠舵手，干革命靠的是郭文贵思想！,,United States of America,,
685,5569,126,665,False,,GFW,zh-cn,,1505250311.0,False,我喜欢看球，追美剧 ，游泳 徒步，还喜欢看电影，热爱民主自由,M,,,
686,586,166,0,False,,中华民国大陆沦陷区,zh-CN,,1522996599.0,False,个体主义者，自由主义者，希望中国大陆早日民主，民主万岁🙏🇹🇼,,,,
689,278749,3650,528,False,,"Hong Kong, not China",en,,1247093360.0,False,,,Hong Kong S.A.R.,Kowloon City,Hong Kong
690,13270,257,238,False,,Luxembourg,zh-cn,,1258226599.0,False,"wishing travelling around the World in the future ,photography, ice skiing ,Iphone&android fans，j'aime le francais.美剧迷，爱音乐，爱生活。",M,Luxembourg,,
691,3928,131,0,False,,,zh-CN,,1518314556.0,False,如果天总也不亮，那就摸黑过生活；如果发出声音是危险的，那就保持沉默；如果自觉无力发光，那就别去照亮别人。但是——不要习惯了黑暗就为黑暗辩护；不要为自己的苟且而得意洋洋；不要嘲讽那些比自己更勇敢、更有热量的人们。人们可以卑微如尘，但不能扭曲如蛆虫——曼德拉《漫漫人生路》,,,,
116,24138,412156,97,True,,,zh-cn,,1373916475.0,False,"China News Service, 中国新闻社，简称“中新社”，是中国以对外报道为主要新闻业务的国家级通讯社，是以台港澳同胞、海外华侨华人和与之有联系的外国人为主要服务对象的国际性通讯社。",,,,
693,26822,369,655,False,,"New York, USA",en,,1492595060.0,False,隱形難民,F,United States of America,New York,New York
694,7,2,71,False,,,zh-CN,,1510798143.0,False,,,,,
695,1104,32,270,False,,,en,,1525927115.0,False,,,,,
696,16036,23337,437,False,,太平洋东岸,en,,1245688497.0,False,媒体边缘人,,,,
698,481818,49896,87778,False,,Altcoinworld,en,,1242718986.0,False,"I ♥ #crypto. Follow me for ALL cryptocurrency NEWS, gossip & inside information. #bitcoin #ethereum #altcoin #blockchain #ICOs",,,,
699,26551,637,212,False,,中国广州,zh-cn,,1263630247.0,False,"寻求真相,追求民主和自由.",,China,Guangdong,Guangzhou
700,1141,24,113,False,,,zh-CN,,1528320520.0,False,向往民主自由之精神,,,,
701,556,97,333,False,,马里亚纳海沟,en,,1496259908.0,False,为天下不平而鸣,,,,
702,6575,9329,872,False,,澳大利亚,zh-cn,,1349279369.0,False,读过万卷书，行过万里路。尝试过百行。好（念浩）玩,,,,
703,10597,132,105,False,,,zh-cn,,1242424903.0,False,,F,,,
88,179704,746131,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,United States of America,District of Columbia,"Washington, D.C."
88,179704,746131,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,,,
88,179704,746131,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,United States of America,Virginia,"Washington, D.C."
704,16196,266,697,False,,Taiwan,zh-tw,,1261086008.0,False,,,Philippines,National Capital Region,Manila
705,18764,1102,549,False,,"Kyoto City, Kyoto",zh-cn,,1506263865.0,False,,,Japan,,
706,554,7,43,False,,,zh-CN,,1528737884.0,False,,,,,
707,279704,322,0,False,,,zh-cn,,1307038585.0,False,,,,,
708,106038,6818,8355,False,,,zh-cn,,1429151852.0,False,天网恢恢，善恶分明；苦海有边，生死一念。曾被历史上最邪恶的魔教所欺骗的人，曾被邪恶打上兽的印记的人，请抓住这稍纵即逝的良机！https://t.co/xUhkK1XHAe,,,,
709,415,21,9,False,,"Sanya,China",en,,1176785858.0,False,γνῶθι σαὐτόν...       Life was saved by rock&roll...       We'll meet in the end,,China,Hainan,Sanya
710,525,69,184,False,,11绝望的国度,zh-cn,,1384657652.0,False,33fuck大汉奸卖国贼欺压百姓的权贵集团及其代表,,,,
711,30393,177136,4269,False,,"30.209214,120.198216",en,,1174273473.0,False,手艺人.,,China,,
713,24487,979,4999,False,,中国大陆,zh-cn,,1285868682.0,False,好文章需要大家分享，不信，请浏览博客     http://t.co/EzLUzxD1MZ；   http://t.co/cqBW91SdOm  注：所有链接网址必须用自由之门等代理软件登陆！内容更丰富！,,China,,
714,22318,360,1352,False,,,zh-cn,,1494895483.0,False,https://t.co/rvRBzTnot8,M,,,
715,12423,185,201,False,,"Florida, USA",en,,1495622745.0,False,顶文贵 Proud to have Uyghur Blood!! 灭掉CCP!!!,,United States of America,Florida,
717,8445,156,144,False,,,zh-cn,,1499399751.0,False,釜水以沸 而游鱼不知,,,,
718,1889,514,209,False,,,en,,1505678673.0,False,,,,,
719,127752,3819,475,False,,,en,,1237284817.0,False,创造 • 汇聚 • 分享,,Philippines,National Capital Region,Manila
721,324,46,434,False,,,zh-Hans,,1429196817.0,False,,F,,,
722,18710,203,397,False,,,ja,,1491984407.0,False,,,,,
723,46777,4332,3506,False,,Indonesia,en,,1493538431.0,False,九月九日憶山東兄弟 ：獨在異鄉為異客，每逢佳節倍思親。遙知兄弟登高處，遍插茱萸少一人。🤐🤐🤐,,Indonesia,,
724,248,803,374,False,,香港,zh-tw,,1413963206.0,False,不说话。Telegram: colliderli,,Philippines,National Capital Region,Manila
726,5160,1359,1527,False,,,zh-cn,,1380658856.0,False,我是查理！,,,,
727,718,13,64,False,,,en,,1539865517.0,False,,,,,
728,1757,76,79,False,,台灣 台北市,zh-tw,,1500283970.0,False,出生日期：1972／02／23  年齡：45歲 學歷：高中 未婚 目前從事服務業。興趣：看電影／上網／逛大街／上推特（關注海外華人社區新聞）,F,Taiwan,Taipei City,Taipei
729,244,57,74,False,,"Shenzhen, China",en,,1285745404.0,False,language aficionado. english&japanese conversant. korean&turkish learning.,,China,Guangdong,Shenzhen
730,68448,395,0,False,,,zh-tw,,1360036210.0,False,,F,,,
731,7764,486,1441,False,,,en,,1297761211.0,False,新黑五类,,,,
732,12660,501,851,False,,とある東方の幻想郷,zh-cn,,1299135297.0,False,技术 日语 量化Web 容器云开发 PHP Python Go https://t.co/FSXRooVnUr 站长,,Japan,,
733,26400,13,12,False,,,en,,1387349845.0,False,,M,,,
734,3282,197,187,False,,,zh-tw,,1493397449.0,False,,,,,
735,17926,1073,476,False,,,en,,1494343418.0,False,,F,,,
736,495340,406,0,False,,北京 [中华人民共和国],fr,,1341418357.0,False,所有的消息7/7＆24/24,F,,,
737,4237,397,1179,False,,,zh-CN,,1491318903.0,False,古往今来，多行不义必自毙。※全球翻墙最人气网站https://t.co/QpxoOXI1Eo,F,,,
738,32311,20,15,False,,,en,,1236313979.0,False,,,United States of America,,
739,10192,36292,1102,False,,Washington DC,en,,1404897295.0,False,"Voice of America, China Branch, Host of Issues and Opinions 美国之音时事大家谈节目主持",,United States of America,District of Columbia,"Washington, D.C."
740,662992,1250,1384,False,,,ja,,1476172690.0,False,,,,,
742,11771,706,715,False,,"Schofields, Sydney",zh-cn,,1325554005.0,False,"基督徒、丈夫和父亲。热衷于电子设备和木工DIY。通往真理与自由之路唯有信靠基督耶稣。 a Christian, husband and farther. ... Jesus is the way, the truth, and the life.",M,,,
743,15978,483,1202,False,,Australia,en,,1517447992.0,False,,,Australia,,
744,15707,590,817,False,,Singapore🇸🇬,en,,1512356190.0,False,驱除马列✊恢复中华✊回归民国🇹🇼《大中華民國光復會》入會誓言✊我宣誓： 我認同辛亥革命和中華民國，願意繼承孫中山先生的遺志：“完成國民革命，承續民國國統，推進民國憲政，實行三民主義。”做一個革命的民主復國主義者， 以奮力“驅除馬列，恢復中華；平均地權，光復民國”。為追求中華民國永久的的民主/統一與和平，奮鬥到底！✊,F,Singapore,Central Singapore,Singapore
745,3656,145,517,False,,wo caonima,zh-CN,,1255475401.0,False,hi,,,,
746,23910,1495,4597,False,,"Taipei City, Taiwan",zh-tw,,1342139372.0,False,人身及財產保險經紀人,,Taiwan,Taipei City,Taipei
747,16,4,0,False,,Shanghai,en,,1302161769.0,False,do it right,F,China,Shanghai,Shanghai
748,14153,383,168,False,,"Huzhou, Zhejiang, China",en,,1286236042.0,False,Google粉 | Android | Nexus | 日本語 | 坐驾MazdaAtenza | 摄影初心者 | 反腾讯 | 反360 | 需要回fo请@,,China,,
749,6576,224,244,False,,海淀，北京,en,,1203381158.0,False,济宁人， Bo-Bo；伪学术、伪文艺、伪极客；SDAU 葡萄与葡萄酒工程专业。,,,,
750,8697,134,101,False,,,zh-CN,,1524873673.0,False,,,,,
751,7260,161,392,False,,,zh-CN,,1496367027.0,False,越來越看不懂這個世界。,,,,
753,7952,5944,1,False,,"Atlanta, GA",en,,1497012814.0,False,墙外华语时评文章、视频精选 https://t.co/DH6s0CL4a7 https://t.co/ktJGznYcPH,,United States of America,Georgia,Atlanta
754,18269,3632,0,False,,,zh-cn,,1361262328.0,False,"Don't say spring is not coming, don't say flower is smiling. If u want it, You just need beginning",,,,
755,1672,32,99,False,,,zh-CN,,1458962337.0,False,,,,,
756,7572,113,42,False,,中国China,en,,1290286678.0,False,关注国内外教育界各类讲座以及Open Courses热门课程,,China,,
757,28090,193,342,False,,Singapore,en,,1492889318.0,False,,M,,,
758,31933,363,1113,False,,Taiwan,zh-TW,,1268951410.0,False,Let more people know the truth in China. please stop with the stupid and evil continue to exist.,,Taiwan,,
759,15933,88,158,False,,,zh-TW,,1487149250.0,False,,,,,
760,9698,200,3,False,,,zh-cn,,1288231030.0,False,,,,,
761,1795,131,237,False,,People's Republic of China,zh-cn,,1477590310.0,False,Chinese Expeditionary Army's Offspring: including all veterans who participate E-mail:WWZZwqy33167988@gmail.com; Skype: pinranfood,,China,,
762,716,18,335,False,,,zh-cn,,1378854639.0,False,,,,,
763,2079,200,0,False,,,en,,1453581304.0,False,,,,,
764,52352,16438,2674,False,,兲朝，兲腐,en,,1247034458.0,False,#基督徒 #哺乳指导 #老是迷路 #慢半拍 #睡眠不足 #IT盲 #不明真相 #很多方面都是半吊子 #人母 #茶黨一員 #推情跳跃 #交流障碍症患者 #细工爱好者,,,,
765,23088,8591,1381,False,,第九世界,zh-cn,,1245485720.0,False,夜郎大叔,,,,
766,4127,532,537,False,,"Osaka-fu, Japan",en,,1501753747.0,False,意识就是关联。,,Japan,,
767,11834,2096,238,False,,"San Antonio, TX",zh-TW,,1492849442.0,False,我是文昭的忠实粉丝，真相是我唯一的追求！,,United States of America,Texas,San Antonio
768,6389,1745,1593,False,,言论不自由，赞美也无味；民主不实现，做人也枉然。,zh-cn,,1300026864.0,False,,,,,
770,8561,4815,411,False,,梦里寻衅滋个事，城头不变霸王旗,zh-cn,,1341667570.0,False,韩寒：当街上的人开车交会时都能关掉远光灯，就能放心革命了。/小乔：当“民主人士”不再理屈辞穷时只会使用性语言攻击对方，你才有资格谈民主。/刘晓波：解决中国的问题需要“三百年殖民地”。/以下不配成为我的敌人：叫嚷“不要跟我谈法律”“别把自己当人看”“打死挖个坑埋了”的政府人员和发誓“民主后杀全家”的民主逗士,,,,
88,179704,746132,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,United States of America,District of Columbia,"Washington, D.C."
88,179704,746132,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,,,
88,179704,746132,160,True,,通晓美中大事 锁定美国之音,en,,1186940214.0,False,美国之音中文官方推特,,United States of America,Virginia,"Washington, D.C."
772,5065,7423,1846,False,,"华盛顿 Washington, DC",en,,1308801575.0,False,"VOA记者，推文仅代表个人观点。Tweets are my own opinion, RTs are not endorsement.",,United States of America,,
773,1041,107,1674,False,,,zh-CN,,1336295377.0,False,🌇🆓🀄️,,,,
774,2304,121,738,False,,,zh-cn,,1384562469.0,False,,,,,
775,18348,93,512,False,,,zh-CN,,1386771863.0,False,,,,,
776,5899,504,0,False,,People's Republic of China,zh-CN,,1520735492.0,False,,,,,
777,178,2,2,False,,,zh-cn,,1411949860.0,False,,F,,,
778,287506,8449,3,False,,,en,,1374683497.0,False,CnBeta daily news,,,,
779,259,36,397,False,,"Приморский район, Россия",ru,,1500271131.0,False,自由,,Russia,,
780,514,1,0,False,,People's Republic of China,zh-cn,,1491873861.0,False,我是Mike，喜欢IT。,M,China,,
781,1119,82,899,False,,"West Lafayette, IN",en,,1346292719.0,True,从无开明的专制，更无理性的独裁。PGP Key: 0x62DA00F6,,,,
782,591,87,413,False,,gothenburg,zh-CN,,1194352288.0,True,,,Sweden,,
783,15264,12407,1541,False,,"Surrey, British Columbia",zh-tw,,1262046703.0,False,我愛中華，人文歷史時刻感化。仇視中共，國人只被國人欺負的腐朽皇朝。 https://t.co/qt5vp1zGnj,,,,
784,6968,317,1071,False,,,en,,1508211778.0,False,述古喻今文无妄作，观天察地人不虚生。,,,,
786,1666,441,1164,False,,,en,,1234161510.0,False,,,,,
787,7947,560,1286,False,,山西晋城,zh-CN,,1186848485.0,False,我不站出来，苍生怎么办？...,,,,
788,15197,1272,505,False,,China,zh-CN,,1495127171.0,False,"～自由之思想,独立之精神…",,China,,
790,4,6,7,False,,美国,zh-cn,,1381419576.0,False,"君子藏器于身,待时而动.天下有道则见,无道则隐",,United States of America,,
791,892,2,33,False,,中国,zh-cn,,1404891047.0,False,,,China,,
792,8628,138,354,False,,"Nanjing,China",en,,1267990666.0,False,南京邮电大学BBS,,China,Jiangsu,Nanjing
795,21146,36,201,False,,"Earth, Solar System, Milky Way, Laniakea",en,,1271879196.0,True,Should we or should we not follow the advice of the galactically stupid?,,China,,
796,4834,125,370,False,,,zh-cn,,1489356266.0,False,,,,,
797,373530,6092,4089,False,,,zh-cn,,1331177118.0,False,(荡荡天门万古开，几人归去几人来。-梅花诗-三退网址)https://t.co/xUhkK1XHAe,,,,
798,14684,317,211,False,,,en,,1393743499.0,False,"昨夜西风凋碧树,独上高楼望,尽天涯路 . life is an adventure just go for it.",,,,
799,4,55,710,False,,,zh-CN,,1281717315.0,False,,,,,
800,34732,11516,2619,False,,,en,,1271704854.0,False,反對專制獨裁，反對墻國思想文化。,M,,,
801,288804,3464,0,False,,,ja,,1315679370.0,False,,,,,
802,631,258,64,False,,北京 ｜ 上海 ｜ 香港,en,,1239269553.0,False,将贵公司的关键公关信息发给国内外重头媒体。3万余记者、社会媒体影响者及媒体机构正静候您的消息。贵公司的重要资讯将会在我们庞大的媒体网络中广泛呈现。英文版在@ChinaNewswire,,,,
806,108872,5,338,False,,,zh-cn,,1376185905.0,False,,M,Russia,Siberian,Krasnoyarsk
807,77918,335,507,False,,,ja,,1281836137.0,False,ついったー初心者です。慣れないので失敗もあると思いますが、大目に見てください。,M,,,
811,6742,47,104,False,,灾难中的性都,zh-tw,,1275239624.0,False,無知已達自恐，瘋癲可以己悅。 ≧０≦ 人生は己を探す旅である。 (￣ε￣；) I am just floating around accidental ------ like on a breeze. orz,,,,
812,2339,98,143,False,,People's Republic of China,zh-cn,,1334951128.0,False,中国公民,,China,,
814,11497,343,339,False,,,zh-cn,,1492996264.0,False,,M,,,
815,32250,632,475,False,,"38.85149,121.517115",en,,1250899769.0,False,月圆之夜会变身,,,,
817,8695,11731,2327,False,,"Mision San Jose Del Estero, Pa",zh-CN,,1510597533.0,False,如果世界反对真理，那么我将反对世界。 时间不方便，回复不能尽看；交流可发信息。,,,,
817,8695,11731,2327,False,,"Mision San Jose Del Estero, Pa",zh-CN,,1510597533.0,False,如果世界反对真理，那么我将反对世界。 时间不方便，回复不能尽看；交流可发信息。,,United States of America,California,San Jose
818,4,2,21,False,,,en,,1506171288.0,False,,M,,,
819,6826,1143,552,False,,,en,,1278659713.0,False,,,,,
822,45,15,45,False,,,zh-cn,,1374547157.0,False,刚刚玩推特。木有人关注哎~,,,,
823,8191,13,57,False,,,en,,1339952987.0,False,,,,,
824,8976,46553,975,True,,Asia,en,,1283722782.0,False,人权观察是世界领先的人权机构之一 | Facebook: https://t.co/Dl9vBVp4oE | IG: https://t.co/eUihdMwKfL | YouTube: https://t.co/xqGGfn8MAx,,,,
825,3140,59,155,False,,,zh-tw,,1487995255.0,False,音乐,F,,,
826,9803,1643,754,False,,"沦陷区,帝都。",zh-TW,,1514820182.0,False,"在中共统治下被煎熬59年。三次坐牢共八年。坚定的推墙派,为自由 公益 爱而奋斗!为民主宪政挣做最後一根稻草!",,,,
827,13060,480,0,False,,中国,en,,1304556741.0,False,http://t.co/A2Y1RGwVxk http://t.co/hmHcoQA8S9 http://t.co/UqPGRwVmKH http://t.co/9Xe0u4ZfqD,,,,
126,104009,17220,4848,False,,ShenZhen,zh-cn,,1254162143.0,False,人民不需要自由，这是最好的年代。电报留言直达[https://t.co/fI5pqZyK1Z]。 本号@szshu，老号@liveshenzhen，小号@shenzhenshu。如果三天没更新可能被锁号了，请查阅备用号是否更新；如果三个月没更新可能挂了，请追思。,,China,Guangdong,Shenzhen
830,98224,29920,6339,False,,,zh-CN,,1300332169.0,False,Chinese Artist / Cartoonist for @CDT @HongKongFP/ FreeSpeech & Humanrights / Commission&Interview welcome 有人不喜欢别人说真话，有人不允许别人说真话，有人不敢说真话，有人说了真话真吃了亏，有人说了假话反而得到尊重,M,,,
831,837,242,385,False,,"Hong Kong, China",en,,1234228843.0,False,"Product Designer, 1/2 Web Developer, Service Design Thinking",F,Hong Kong S.A.R.,Kowloon City,Hong Kong
832,16389,296,1866,False,,中国山西省,zh-tw,,1324000599.0,True,在中国，做个有良知的人不容易，一要自醒，二要坚持，三要勇敢。要不，连你自己也没有了。。。。。。,,,,
833,11466,573,393,False,,"Jiangsu, People's Republic of China",en,,1258720255.0,True,♂ 80后天蝎AB上海人 CAPR @sheffielduni无线通信博士 @UniversitySA分子通信博士 @XJTLU讲师 @LivUni荣誉讲师 Win10 OSX10.11 MendeleyAdvisor 谷歌控 黑莓9900 Nexus4 中国莓版主 rMBP 爱美剧 柯南迷 非诚勿扰 性格色彩,,Australia,South Australia,Adelaide
834,2576,71,190,False,,,zh-TW,,1434827361.0,False,學會提問，理解答案，獨立思考。,,,,
835,7687,613,2129,False,,,zh-CN,,1506744260.0,False,公平正义,,,,
836,32952,42,1,False,,,en,,1461625149.0,False,,,,,
837,197187,676,0,False,,＾＾,en,,1439452448.0,False,Twitter ※過去ツイは僕じゃありません,,Japan,,
838,2675,425,556,False,,,zh-cn,,1339809126.0,False,最大的悲剧不是坏人的嚣张，而是好人的过度沉默。,M,,,
839,10480,701,316,False,,,zh-cn,,1298401367.0,False,,,,,
840,17423,18327,0,False,,吉林、北京,en,,1262642624.0,False,一山村野夫，谋生于京城，用所学的法律为自己和他人有尊严地活着而奔走呼号，虽被吊销律师执业证仍旧痴心不改！,,,,
842,13330,4272,968,False,,厦门,zh-cn,,1169595069.0,False,reBirth.....90%,,China,Fujian,Xiamen
843,7634,285,490,False,,,zh-CN,,1252483241.0,False,姑娘，我急！石更！,,,,
844,196,33,6,False,,"China,Hangzhou",en,,1539738678.0,False,😚,,China,Zhejiang,Hangzhou
845,150,19,0,False,,,zh-CN,,1518288351.0,False,,M,,,
846,4336,114,445,False,,"New Jersey, USA",zh-CN,,1371784187.0,False,Free Tibet.,,,,
848,7405,342,188,False,,美國 華盛頓,zh-cn,,1373258049.0,False,User Interface Designer 我站在宇宙的一空間，遙望這個美麗的地球，我想念我的家鄉朝鮮。,,,,
850,1700,57,1261,False,,"Saarbrücken, Saarland, Germany",en,,1304321443.0,False,,,Germany,,
852,44237,4292,4107,False,,,zh-cn,,1453051360.0,False,“全球退党服务中心”（也叫“全球退出中共服务中心”或简称“退党中心”）于2005年2月22日应运而生。设于美国的全球退党服务中心是正式注册的享有免税政策的非盈利组织。目前在全球五大洲有30多个国家和地区各自独立设立了共达100多个区域性的退党服务中心或服务站，有数以万计的志愿者在为中国民众三退提供各种服务。,,,,
853,414,20,33,False,,"上海, 中华人民共和国",zh-CN,,1528941194.0,False,上海中介公司,,,,
854,20786,21676,6180,False,,Hong Kong,en,,1205808612.0,False,Researcher @amnesty 國際特赦組織研究員{patrick.poon@amnesty.org}| PhD researcher @UJML @iett_itts {kar-wai.poon@univ-lyon3.fr}|DM for @signalapp|former journo,,Hong Kong S.A.R.,Kowloon City,Hong Kong
855,261394,49582,10,False,,,zh-cn,,1375002739.0,False,,F,,,
856,1452,215,235,False,,People's Republic of China,en,,1502959772.0,False,苟利国家生死以，岂因祸福避趋之。🇨🇳,M,China,,
857,403,31,47,False,,Hong Kong,en,,1263771501.0,False,張巍， 中國國家高級茶藝師，中國國家中級評茶師，中國茶文化國際交流協會高級茶藝師 ，香港城市大學經典中國茶工作坊導師，爱茶人。,M,Hong Kong S.A.R.,Kowloon City,Hong Kong
860,2207,91,170,False,,"Union City, CA",zh-cn,,1524160806.0,False,我是谁不重要，我想看看万恶的资本主义到底是个什么样的,,United States of America,California,
862,1362,43,98,False,,Beijing,zh-cn,,1487146135.0,False,“公道自在人心”,,China,Beijing,Beijing
863,16194,1319,1704,False,,,en,,1271459244.0,True,对峙命运,F,China,Guangdong,
864,6756,171,93,False,,,en,,1517917783.0,False,,,,,
865,9096,150,213,False,,"Bogotá, DC, Colombia",zh-cn,,1382743808.0,False,Live free or die,,Colombia,Bogota,Bogota
866,117397,4126,0,False,,茉莉花革命、反共剿匪于中共国，为民主正义自由人权而奋斗！,zh-cn,,1315206705.0,False,中华民主正义党、中华正义自救联军理念：以民主为路径，以正义为核心，创建自由、人权与法制的公民社会。反共民主全部檄文:http://t.co/MNB62eXkRv 【人民思想家文集】王一鸣全部文章  http://t.co/kpiQGC3zc2,M,,,
867,3110,66,366,False,,"Clayton, NJ",zh-CN,,1488445410.0,False,有所作为,,United States of America,New Jersey,
868,5607,53,25,False,,,en,,1280645915.0,False,"A verification engineer who likes instrumental musics, sports, history, and likes to argue with guys about the history",,,,
869,848,93,283,False,,,en,,1531521386.0,False,,,,,
870,54369,286,168,False,,United States,en,,1516936809.0,False,健康 健身與保健 搞笑 國際新聞 商業與金融 人道主義者 政府與政治 教養 生活方式 美國新聞 舞曲/電子 非營利組織 科技 音樂,,United States of America,,
871,361,2,0,False,,,zh-tw,,1460849930.0,False,,,,,
872,1,2,5,False,,,ar,,1390537855.0,False,,,,,
873,50932,436,321,False,,,en,,1195236877.0,True,,M,China,Beijing,Beijing
874,18255,6202,6013,False,,,zh-cn,,1334690650.0,False,,,,,
876,3547,142,202,False,,Hong Kong,en,,1391922466.0,False,"Hullo, my name is Meatball. My chinese name is 貢丸. I'm a British Shorthair blue tabby who loves tummy rubs & hiding mom's rubber mouthguard",,Hong Kong S.A.R.,Kowloon City,Hong Kong
877,1757,120,119,False,,"San Francisco, CA",zh-cn,,1494219214.0,False,,M,United States of America,California,San Francisco
878,26702,258,24,False,,Shanghai,en,,1363833711.0,False,Shanghai Transit Travel Deals and Info For China's Cosmopolitan City,,China,Shanghai,Shanghai
879,5043,131,147,False,,Japan,zh-CN,,1327517576.0,False,民主、民权、民生,,Japan,,
880,28017,798,1489,False,,天朝,en,,1296492860.0,False,做一个天朝的好公民，尽天朝的社会责任,,China,,
881,3030,243,1427,False,,,zh-CN,,1509398412.0,False,自由即有权做一切无害于他人的任何事情。,,,,
882,16966,702,2296,False,,,en,,1531494455.0,False,盗国贼不仅攫取了我们的财富，毁掉了我们的幸福，更埋葬了我们的未来！消灭盗国贼，建立新社会是吾辈之责任！,M,,,
884,21605,119,244,False,,,zh-TW,,1516575096.0,False,痛恨人渣。,,,,
885,1049888,21603,8,False,,,ja,,1416111971.0,False,現在に至る。@IamTAMURA,,Japan,,
886,2230,36,160,False,,,zh-CN,,1495169248.0,False,,,,,
889,21177,4438,18,False,,"Chinatown, San Francisco",en,,1238147943.0,True,2008年12月12日创立于西安，2012年6月19日网站被封，2014年3月13日微信被封。2015年2月9日微博被封。请注意：墙内所有的「在西安」全都是欺世盗名的山寨冒牌货！,,United States of America,,
891,3087,2173,762,False,,安道尔,en,,1492069865.0,False,在漆黑的夜中前行，我比以往任何时候都更渴望光明……虽然道路崎岖泥泞，虽然希望遥不可及，但我依然会一往无前！因为我知道，唯有如此，才有可能，抓住那束转瞬即逝的微弱的光芒！！！,,Japan,Okayama,Okayama
892,23651,1463,79,False,,"guangzhou, china",en,,1212715738.0,False,男、40+、阳痿早泄、严重犬儒偶尔大脑充血、隔几年就失业一歇好几年、无妻无后无信用卡、不买房不学车不出国不认老乡不认校友不参加同学会、怕苦怕累怕麻烦、轻微恐同症谢绝一夜情、活着懒死了算、将来有可能死于睡眠窒息心脏病肾结石前列腺炎视网膜脱落脂肪肝糖尿病高血压结肠癌、欣赏的名人名言：每下愈况,,China,Guangdong,Guangzhou
893,123,21,118,False,,,zh-cn,,1343609590.0,False,,,,,
894,2919,29,139,False,,,zh-cn,,1413199601.0,False,,,,,
895,483,15,12,False,,"Chiyoda-ku, Tokyo",zh-cn,,1471288144.0,False,海外留学的童鞋看过来！★全套材料：毕 业 证_成 绩 单【真实可查教育部学 历认 证_留学回国证 明】合一留学回国服务中心：实体公司，注册经营，信誉第一，诚招中介代理！想要了解详-情+wechat/Q:a386598038,,Japan,Tokyo,Tokyo
897,7506,3510,833,False,,"Columbia University, NY, USA",en,,1246958826.0,False,"A humanist, a universalist and a vegetarian; All my life, I pursue Truth,Love, Freedom, Equity and Humanism; PhD. 新人道主义者、宇宙主义者、素食主义者。穷尽我一生追求真理、爱、自由与平等。哥伦比亚大学博士。",,United States of America,New York,New York
898,558,119,850,False,,"Los Angeles, CA",zh-CN,,1442014251.0,False,Don't turn off the light/ No apaguez la luz,M,United States of America,New York,New York
899,29583,2151,2508,False,,,zh-CN,,1427260290.0,False,只是喜欢自由而已！,,,,
900,4132,79,0,False,,,zh-cn,,1470618612.0,False,,,,,
901,1097,125,180,False,,,zh-cn,,1200617104.0,False,Love is love. Forever young. @Beijing MRI Engineer. Independent Photographer.,,,,
902,41500,5305,119,False,,德意志斯坦,de,,1245810480.0,False,爱党|恨国|极左|清真|猪以食为天|中人必有一战|东西南北国价值观|对事实真相有洁癖,,Germany,,
